playerId,awardCount,homeRuns,totalGames,oba,era,slg,obp,allStar,yearsPlayed,finalGame,completeGames,zr,class
ricede01,0,79,1309,999,999,0.3560,0.31118323,0,16.3425,1961-08-31,0,0.5454545454545454,FALSE
shantbo01,11,1,578,0.24368421052631578,3.5063157894736845,0.2445,0.26440424,1,15.4247,1964-09-29,78,0,FALSE
strawda01,5,335,1583,999,999,0.5054,0.35652187,6,16.4219,1999-10-03,0,0,FALSE
tayloto02,0,75,2195,999,999,0.3518,0.32080858,2,18.4712,1976-09-29,0,0,FALSE
sainjo01,5,3,433,0.26076923076923075,3.933846153846154,0.3036,0.27000008,2,13.2521,1955-07-15,140,0,FALSE
whiteha01,0,0,337,0.25923076923076926,5.076153846153845,0.1725,0.19853177,0,13.0411,1954-05-04,23,0,FALSE
wrighgl01,3,94,1119,999,999,0.4469,0.32814282,0,11.1452,1935-06-05,0,0,FALSE
quiseda01,10,0,674,0.28584615384615386,3.7592307692307694,0.1667,0.28566122,2,10.8000,1990-04-23,0,0,FALSE
santoro01,11,342,2243,999,999,0.4641,0.36235747,8,14.2685,1974-09-29,0,0,TRUE
ruthba01,33,714,2503,0.24999999999999994,3.6799999999999997,0.6898,0.47395975,2,20.8986,1935-05-30,107,0,TRUE
stargwi01,12,475,2360,999,999,0.5286,0.36009753,7,20.0603,1982-10-03,0,0,TRUE
wardjo01,0,26,1872,999,2.312857142857143,0.3406,0.31604660,0,16.2192,1894-09-29,245,0,TRUE
wynnea01,4,17,796,0.24782608695652175,3.570869565217391,0.2846,0.27367777,7,24.0164,1963-09-13,290,0,TRUE
sistisi01,0,27,1016,999,999,0.3241,0.31261375,0,14.8877,1954-06-06,0,0,FALSE
weissge99,0,0,0,999,999,0.0000,0.00000000,0,0.0000,2022-12-06,0,0,TRUE
westrwe01,0,96,919,999,999,0.3730,0.35448815,0,10.0411,1957-09-29,0,1,FALSE
whitero02,0,198,1474,999,999,0.4624,0.33641186,1,14.0877,2007-09-30,0,0,FALSE
selmadi01,0,0,324,0.2560833333333334,5.233333333333333,0.2167,0.19524000,0,8.9397,1974-08-09,11,0,FALSE
stengca01,0,60,1277,999,999,0.4102,0.35579345,0,12.6767,1925-05-19,0,0,TRUE
wanerpa01,14,113,2549,999,999,0.4734,0.40432566,4,19.0493,1945-04-26,0,0,TRUE
schmija01,2,7,324,0.2540625,4.4825,0.1558,0.13987138,1,14.2822,2009-08-05,20,0,FALSE
rojasco01,1,54,1822,0.2,0,0.3370,0.30601430,4,15.4877,1977-10-01,0,0,FALSE
ruckena01,7,1,336,0.24833333333333332,2.4250000000000003,0.2261,0.21644498,0,9.4219,1916-09-13,186,0,FALSE
sherdbi01,1,9,549,0.28705882352941176,3.6217647058823528,0.2979,0.27148366,0,14.1479,1932-06-11,159,0,FALSE
steartu99,0,0,0,999,999,0.0000,0.00000000,0,0.0000,2022-12-06,0,0,TRUE
sutclri01,8,4,466,0.2595789473684211,3.8894736842105258,0.2456,0.22885663,2,17.8219,1994-07-22,72,0,FALSE
puckeki01,22,207,1783,999,999,0.4767,0.35988733,10,11.3973,1995-09-28,0,0,TRUE
scottge02,8,271,2034,999,999,0.4347,0.33272705,3,13.4685,1979-09-27,0,0,FALSE
schmimi01,33,548,2404,999,999,0.5273,0.38025081,10,16.7178,1989-05-28,0,0,TRUE
rayji01,0,0,309,0.22288888888888891,4.465000000000001,0.1368,0.15833290,0,9.0438,1974-09-30,1,0,FALSE
rudoldi01,0,2,284,0.2625,3.6361538461538463,0.2335,0.24801034,0,16.9589,1927-09-11,172,0,FALSE
sierrru01,3,306,2186,999,999,0.4495,0.31533994,4,20.1178,2006-07-09,0,0,FALSE
sauerha01,3,288,1399,999,999,0.4962,0.34504148,2,17.9479,1959-08-17,0,0,FALSE
stairma01,0,265,1895,999,999,0.4767,0.35559971,0,19.1589,2011-07-22,0,0,FALSE
randowi01,4,54,2202,999,999,0.3515,0.37285068,5,17.1973,1992-10-04,0,0,FALSE
sheffga01,9,509,2576,999,999,0.5139,0.39303346,9,21.0877,2009-09-30,0,0,FALSE
ruperja99,0,0,0,999,999,0.0000,0.00000000,0,0.0000,2022-12-06,0,0,TRUE
taylobe99,0,0,0,999,999,0.0000,0.00000000,0,0.0000,2022-12-06,0,0,TRUE
raineti01,4,170,2502,999,999,0.4250,0.38536828,7,23.0658,2002-09-29,0,0,TRUE
russeje01,2,1,591,0.24700000000000003,3.5725000000000002,0.2152,0.18823529,2,13.1342,1996-09-27,11,0,FALSE
stottme01,1,7,366,0.24154545454545454,2.959090909090909,0.2230,0.21268614,4,10.0164,1974-08-16,152,0,FALSE
tekulke01,0,0,1051,0.26282352941176473,3.842941176470589,0.0826,0.12597550,0,15.1671,1989-07-16,0,0,FALSE
wilsoji01,2,32,1525,999,999,0.3704,0.33618014,2,17.4658,1940-09-29,0,0,FALSE
wittwh01,0,18,1139,999,999,0.3637,0.36233126,0,10.3589,1926-08-19,0,0,FALSE
suttlmu99,0,0,0,999,999,0.0000,0.00000000,0,0.0000,2022-12-06,0,0,TRUE
remyje01,0,7,1154,999,999,0.3284,0.32721271,0,9.1205,1984-05-18,0,0,FALSE
schulfr01,4,92,1806,999,999,0.3946,0.33179148,0,13.9562,1918-09-02,0,0,FALSE
rizzuph01,10,38,1661,999,999,0.3551,0.35066908,4,15.3507,1956-08-16,0,0,TRUE
robinfr02,15,586,2808,999,999,0.5370,0.38896465,11,20.4356,1976-09-18,0,0,TRUE
wagneho01,12,101,2794,999,0,0.4665,0.39108173,0,20.1753,1917-09-17,0,0,TRUE
zimmech01,0,26,1280,999,999,0.3689,0.33999630,0,19.2027,1903-09-27,0,0,FALSE
steinte01,1,162,1546,999,999,0.4198,0.32630500,3,13.0603,1999-10-01,0,0,FALSE
righeda01,5,0,718,0.2535294117647059,4.464117647058823,0.1818,0.18173389,2,16.0164,1995-09-18,13,0,FALSE
streega01,1,2,504,999,999,0.2558,0.27322738,0,27.0356,1931-09-20,0,0,FALSE
templga01,5,70,2079,999,999,0.3687,0.30425703,2,15.1644,1991-10-05,0,0,FALSE
thomair01,3,3,484,999,999,0.3077,0.29601648,0,9.0904,1915-06-18,0,0,FALSE
valenel01,1,123,894,999,999,0.4577,0.31532326,1,10.0877,1985-10-02,0,0,FALSE
wallabo01,2,34,2383,999,3.1550000000000002,0.3583,0.33160292,0,23.9781,1918-09-02,37,0,TRUE
woodwi01,3,0,651,0.2606111111111111,4.18,0.0901,0.13994311,1,17.1562,1978-08-22,114,0,FALSE
schacal01,0,0,53,0.29000000000000004,3.9133333333333336,0.2353,0.33870913,0,1.9699,1921-09-06,8,0,FALSE
thomafr04,10,521,2322,999,999,0.5549,0.41909867,3,18.0877,2008-08-29,0,0,TRUE
trammal01,11,185,2293,999,999,0.4153,0.35152956,4,19.0685,1996-09-29,0,0,TRUE
turneji01,2,1,238,0.253,3.8840000000000003,0.2707,0.24087591,0,8.3781,1945-09-13,69,0,FALSE
smoltjo01,10,5,735,0.2406818181818182,3.51,0.2068,0.22599368,6,21.2027,2009-09-30,53,0,TRUE
tewksbo01,0,0,304,0.30357142857142855,4.563571428571429,0.1500,0.17705609,1,12.4685,1998-09-26,31,0,FALSE
warnelo01,9,4,459,0.258125,5.1381250000000005,0.2672,0.26620825,3,15.4603,1945-09-29,192,0,FALSE
stearjo01,0,46,810,999,999,0.3752,0.34128769,3,10.0301,1984-09-30,0,0,FALSE
sukefcl01,0,2,486,999,999,0.3314,0.31862378,0,19.0329,1945-06-07,0,0,FALSE
sullibi03,2,21,1147,999,999,0.2811,0.25435178,0,16.5973,1916-04-15,0,0,FALSE
truckvi01,0,2,517,0.24842105263157888,3.6100000000000003,0.2129,0.18798940,2,17.0082,1958-09-26,124,0,FALSE
virdobi01,2,91,1583,999,999,0.3793,0.31627759,0,13.3123,1968-07-31,0,0,FALSE
walkela01,14,383,1988,999,999,0.5652,0.40022440,5,16.1397,2005-10-02,0,0,FALSE
sanchfr01,0,48,904,999,999,0.4130,0.33525063,2,8.7534,2011-06-10,0,0,FALSE
tanneje01,0,5,507,0.31,3.4137500000000003,0.3373,0.31041257,0,16.8274,1911-04-12,264,0,FALSE
roepr01,2,1,333,0.2725,4.509166666666666,0.1194,0.16109524,1,16.0466,1954-09-04,101,0,FALSE
yeagest01,1,102,1269,999,999,0.3549,0.29766390,0,14.0822,1986-08-29,0,0,FALSE
splitpa01,0,0,430,0.2833333333333333,4.250666666666667,0.2066,0.23256706,0,13.7671,1984-06-26,88,0,FALSE
vanslan01,10,164,1658,999,999,0.4428,0.34890200,2,12.2986,1995-10-01,0,0,FALSE
reynosh01,0,5,306,0.2986153846153846,4.156923076923077,0.1960,0.16518579,0,11.9479,2004-06-28,20,0,FALSE
valoel01,0,58,1806,999,999,0.3913,0.39705197,0,21.0384,1961-10-01,0,0,FALSE
westsa01,2,75,1753,999,999,0.4249,0.37071091,3,15.4493,1942-09-24,0,0,FALSE
woodjo02,3,23,696,0.2275,3.8663636363636367,0.4109,0.35707714,0,14.0932,1922-09-24,121,0,FALSE
zambrca01,3,24,384,0.24733333333333332,4.6433333333333335,0.3882,0.24752447,2,11.0959,2012-09-21,10,0,FALSE
radboch01,1,9,678,999,2.8927272727272726,0.2807,0.28673228,0,11.2740,1891-08-11,488,0,TRUE
rhoderi01,3,9,427,0.2585625,3.7550000000000003,0.3233,0.25287356,1,15.2466,1989-09-29,69,0,FALSE
schilcu01,11,0,571,0.25352380952380954,3.9676190476190474,0.1708,0.17772212,3,19.0603,2007-09-25,83,0,FALSE
youngro01,5,42,1211,999,999,0.4407,0.39854239,0,8.8795,1926-08-10,0,0,TRUE
zachato01,0,6,546,0.32208333333333333,6.184166666666666,0.2888,0.26812650,0,17.8932,1936-05-28,186,0,FALSE
rijojo01,2,2,377,0.25285714285714284,3.4878571428571425,0.2337,0.20529652,0,18.4932,2002-09-28,22,0,FALSE
sandesc02,0,0,236,0.28144444444444444,6.1899999999999995,0.2403,0.22388491,0,6.1616,1999-10-03,2,0,FALSE
sotoma01,0,1,303,0.23124999999999998,3.8825000000000003,0.1660,0.15229386,3,10.9123,1988-06-16,72,0,FALSE
steinha01,0,27,1647,999,999,0.3598,0.32992262,0,13.1973,1911-07-01,0,0,FALSE
weisswa01,1,25,1495,999,999,0.3257,0.35108731,1,13.2329,2000-10-01,0,0,FALSE
worreto01,3,0,621,0.23681818181818182,3.308181818181818,0.1481,0.10713444,2,12.0849,1997-09-25,0,0,FALSE
schanwa01,3,59,1842,999,999,0.4008,0.39310248,0,18.1315,1931-06-22,0,0,FALSE
vanhage01,0,69,2015,999,4.866666666666666,0.4176,0.38572382,0,16.2575,1903-09-26,65,0,FALSE
wynnji01,2,291,1920,999,999,0.4360,0.36550514,3,14.2274,1977-09-27,0,0,FALSE
raymobu01,0,0,136,0.24,2.7266666666666666,0.1977,0.21071556,0,6.7315,1911-06-16,57,0,FALSE
theveto01,0,2,1229,999,999,0.2939,0.28529080,0,14.0849,1938-10-02,0,0,FALSE
welchbo01,3,2,520,0.2509411764705882,3.5964705882352943,0.1770,0.18555138,2,16.1534,1994-08-11,61,0,FALSE
whitede01,0,24,1622,999,4.5,0.3933,0.36149643,0,19.4329,1890-10-04,0,0,TRUE
vanceda01,11,7,442,0.28611111111111104,4.6594444444444445,0.1977,0.21948939,0,20.3425,1935-08-14,216,0,TRUE
scottja01,0,5,408,0.29000000000000004,4.613076923076923,0.3544,0.31906027,0,13.0521,1929-09-22,115,0,FALSE
tinkejo01,0,31,1806,999,999,0.3531,0.30814045,0,14.4438,1916-09-22,0,0,TRUE
smithre06,2,314,1987,999,999,0.4890,0.36595358,7,16.0521,1982-10-03,0,0,FALSE
stahlja01,0,31,981,999,999,0.3825,0.32326203,0,10.1562,1913-06-13,0,0,FALSE
walberu01,1,4,547,0.27249999999999996,4.614375000000001,0.2320,0.22035677,0,14.4384,1937-10-02,140,0,FALSE
whitede03,7,208,1941,999,999,0.4191,0.31949109,3,16.1014,2001-10-05,0,0,FALSE
willibi01,7,426,2488,999,999,0.4919,0.36143092,6,17.1699,1976-10-02,0,0,TRUE
speaktr01,27,117,2789,0.5,9,0.5003,0.42794759,0,20.9808,1928-08-30,0,0,TRUE
womacto01,0,36,1303,999,999,0.3564,0.31676669,1,12.7945,2006-06-24,0,0,FALSE
simmocu01,0,1,609,0.2734782608695653,4.208260869565217,0.1956,0.21249030,3,20.0219,1967-10-01,163,0,FALSE
watsobo01,0,184,1832,999,999,0.4474,0.36354482,2,18.0712,1984-09-30,0,0,FALSE
thomeji01,6,612,2543,999,999,0.5541,0.40186191,5,21.0959,2012-10-03,0,0,TRUE
tobinji01,0,17,396,0.26,3.495,0.3455,0.30261661,1,8.4055,1945-09-23,156,0,FALSE
reeseri01,0,52,866,999,999,0.3837,0.31165329,0,9.0740,1973-09-29,0,0,FALSE
schoere01,2,84,2216,999,999,0.3873,0.33657014,9,18.2329,1963-07-07,0,0,TRUE
suttebr01,10,0,661,0.23216666666666663,3.08,0.0882,0.15314760,4,12.3452,1988-09-09,0,0,TRUE
thomago01,1,268,1435,999,999,0.4475,0.32433444,1,13.5068,1986-10-05,0,0,FALSE
thompsa01,0,126,1410,999,999,0.5053,0.38522310,0,21.2027,1906-09-10,0,0,TRUE
seymocy01,0,52,1529,999,5.3950000000000005,0.4047,0.34728190,0,17.2438,1913-07-17,105,0,FALSE
walkedi02,3,105,1905,999,999,0.4372,0.38254325,4,18.4164,1949-09-22,0,0,FALSE
wilheho01,0,1,1070,0.21453846153846154,3.253076923076923,0.1065,0.13940568,2,20.2411,1972-07-10,20,0,TRUE
wilkijl99,0,0,0,999,999,0.0000,0.00000000,0,0.0000,2022-12-06,0,0,TRUE
scottmi03,5,2,348,0.2631538461538462,4.5,0.1547,0.15789484,2,11.9945,1991-04-13,45,0,FALSE
wallati01,7,260,2212,0.4165,4.5,0.4160,0.31577178,5,16.0740,1996-09-29,0,0,FALSE
wyattwh01,5,7,366,0.26882352941176474,4.540588235294118,0.3031,0.25354122,2,15.8466,1945-07-18,97,0,FALSE
ramospe01,0,15,696,0.2672941176470588,4.541176470588234,0.2404,0.18244167,0,15.0493,1970-04-25,73,0,FALSE
sandbry01,25,282,2164,999,999,0.4516,0.34385472,10,16.0822,1997-09-28,0,0,TRUE
stonest01,3,0,340,0.25263636363636366,4.001818181818181,0.1096,0.14718571,1,10.4849,1981-09-29,43,0,FALSE
shortch02,0,0,506,0.2594666666666667,4.179333333333334,0.1392,0.14623945,2,14.4274,1973-09-18,88,0,FALSE
vernomi01,2,172,2409,999,999,0.4285,0.35733243,7,21.2384,1960-09-27,0,0,FALSE
wittbo01,0,1,438,0.2721052631578948,5.0289473684210515,0.2344,0.16419477,0,15.5041,2001-10-07,47,0,FALSE
richabo01,13,34,1412,999,999,0.3349,0.29920830,6,11.1671,1966-10-02,0,0,FALSE
santibe01,12,217,1978,999,999,0.4152,0.30685005,4,18.5863,2005-04-11,0,0,FALSE
sievero01,1,318,1887,999,999,0.4749,0.35281372,3,16.0603,1965-05-09,0,0,FALSE
tolanbo01,2,86,1282,999,999,0.3823,0.31391311,0,14.0521,1979-09-19,0,0,FALSE
toneyfr01,0,3,336,0.24769230769230768,3.1100000000000003,0.1976,0.18169907,0,12.4658,1923-09-29,158,0,FALSE
wertzvi01,3,266,1862,999,999,0.4694,0.36264160,3,16.4411,1963-09-19,0,0,FALSE
wettejo01,3,1,618,0.2155,2.7758333333333334,0.2857,0.16665714,2,11.3151,2000-09-20,0,0,FALSE
seguidi01,0,4,640,0.241625,3.768125,0.2005,0.18250000,0,15.4630,1977-09-24,28,0,FALSE
werbebi01,2,78,1295,999,999,0.3917,0.36407851,0,12.2055,1942-09-05,0,0,FALSE
venturo01,6,294,2079,0.25,0,0.4435,0.36210250,2,15.0658,2004-10-02,0,0,FALSE
sexsori01,0,306,1367,999,999,0.5069,0.34368302,2,10.9205,2008-08-13,0,0,FALSE
torboje01,0,8,574,999,999,0.2653,0.26790451,0,9.3945,1973-09-29,0,1,FALSE
youngcy01,3,18,918,0.275,2.713043478260869,0.2818,0.23402175,0,21.1781,1911-10-06,749,0,TRUE
samueju01,2,161,1720,999,999,0.4197,0.31520255,2,15.1014,1998-09-26,0,0,FALSE
saberbr01,9,0,403,0.2600588235294117,3.8123529411764707,0.1421,0.17733561,2,17.3534,2001-08-07,76,0,FALSE
willibe02,8,287,2076,999,999,0.4773,0.38093131,4,15.2466,2006-10-01,0,0,FALSE
schumha02,1,15,450,0.26076923076923075,3.963076923076924,0.2868,0.23283254,1,15.4575,1946-09-25,138,0,FALSE
spaldal01,0,2,480,999,2.39,0.3793,0.32293763,0,7.3288,1878-08-31,279,0,TRUE
vaughar01,14,96,1817,999,999,0.4535,0.40578571,7,16.4438,1948-09-22,0,0,TRUE
walshed01,8,3,459,0.24285714285714285,2.1178571428571424,0.2546,0.23049939,0,13.3562,1917-09-11,250,0,TRUE
raschvi01,6,1,269,0.26909090909090905,5.465454545454547,0.2171,0.24274755,4,8.9781,1955-09-13,106,0,FALSE
santajo01,7,1,360,0.23658333333333337,3.53,0.2298,0.19065963,3,12.3808,2012-08-17,15,0,FALSE
snidedu01,6,407,2143,999,999,0.5397,0.37877673,7,17.4767,1964-10-03,0,0,TRUE
torricr99,0,0,0,999,999,0.0000,0.00000000,0,0.0000,2022-12-06,0,0,TRUE
willima04,12,378,1877,999,999,0.4886,0.31663586,3,16.1479,2003-05-31,0,0,FALSE
staubru01,1,292,2951,999,999,0.4306,0.36248117,4,22.5096,1985-10-06,0,0,FALSE
suhrgu01,1,84,1435,999,999,0.4277,0.36822487,0,10.0822,1940-05-12,0,0,FALSE
turnete01,0,8,1659,999,999,0.3182,0.30798125,0,18.1068,1919-09-29,0,0,FALSE
wagnebi02,1,0,854,0.16658823529411765,2.1929411764705877,0.1000,0.14279932,5,15.0658,2010-10-03,0,0,FALSE
yerkest02,0,6,711,999,999,0.3499,0.32762391,0,7.0466,1916-10-01,0,0,FALSE
schurjo99,0,0,0,999,999,0.0000,0.00000000,0,0.0000,2022-12-06,0,0,TRUE
seweljo01,8,49,1903,999,999,0.4129,0.39086172,0,13.0466,1933-09-24,0,0,TRUE
torrejo01,9,252,2209,999,999,0.4521,0.36481565,8,16.7370,1977-06-17,0,1.3333333333333333,TRUE
vaughgr01,2,355,1731,999,999,0.4703,0.33673325,2,13.9233,2003-07-10,0,0,FALSE
seleaa01,0,0,404,0.28639999999999993,4.582,0.1897,0.19671970,1,14.2658,2007-09-25,15,0,FALSE
willicy01,3,251,2002,999,999,0.4702,0.36487570,0,18.1918,1930-09-22,0,0,FALSE
ringji01,0,4,391,0.2758333333333333,4.3,0.1922,0.16726452,0,11.4630,1928-09-26,154,0,FALSE
salmoti01,5,299,1672,999,999,0.4985,0.38513991,0,14.1205,2006-10-01,0,0,FALSE
wilsowi02,3,41,2154,999,999,0.3758,0.32642683,2,17.7068,1994-05-16,0,0,FALSE
schreos01,0,9,895,999,999,0.3448,0.29738269,0,11.0712,1908-10-02,0,0,FALSE
valenfe01,9,10,474,0.2579444444444444,4.053333333333332,0.2618,0.20526283,5,16.8384,1997-07-14,113,0,FALSE
suttodo01,3,0,785,0.23764000000000002,3.3092,0.1566,0.18341532,4,22.3370,1988-08-09,178,0,TRUE
radkebr01,0,0,378,0.2761666666666666,4.261666666666667,0.1034,0.10344685,1,11.4247,2006-09-28,37,0,FALSE
rommeed01,3,1,507,0.2753846153846154,3.6223076923076922,0.2446,0.25450425,0,12.4219,1932-09-17,147,0,FALSE
vealebo01,0,0,399,0.23692857142857146,3.4442857142857144,0.1286,0.13888955,0,12.4055,1974-09-08,78,0,FALSE
ziskri01,2,207,1453,999,999,0.4656,0.35287969,2,12.0438,1983-09-21,0,0,FALSE
snowjt01,6,189,1716,999,999,0.4267,0.35732884,0,16.0301,2008-09-27,0,0,FALSE
stewaji01,0,8,777,999,999,0.3049,0.30569688,0,10.0795,1973-09-29,0,0,FALSE
stottto01,2,1,373,0.26759999999999995,4.527333333333332,0.2562,0.28888889,0,14.2301,2002-06-26,25,0,FALSE
vizquom01,12,80,2968,999,999,0.3521,0.33631028,3,23.5178,2012-10-03,0,0,FALSE
yawketo99,0,0,0,999,999,0.0000,0.00000000,0,0.0000,2022-12-06,0,0,TRUE
roganbu99,0,0,0,999,999,0.0000,0.00000000,0,0.0000,2022-12-06,0,0,TRUE
ruelmu01,4,4,1468,999,999,0.3321,0.36453680,0,19.2548,1934-08-25,0,0,FALSE
willimi02,0,1,619,0.24336363636363637,4.79909090909091,0.3750,0.23527889,1,11.0932,1997-05-10,0,0,FALSE
younger01,2,79,1730,999,999,0.3901,0.35879645,1,14.1479,2006-09-19,0,0,FALSE
ruffire01,8,36,882,0.25782608695652176,4.017826086956521,0.3887,0.30588292,3,23.3068,1947-09-15,335,0,TRUE
sheckji01,0,56,2122,999,999,0.3784,0.37488666,0,16.0466,1913-09-28,0,0,FALSE
sparktu01,0,0,314,999,3.7238461538461536,0.1448,0.17172897,0,12.7342,1910-06-08,203,0,FALSE
whitebu01,0,17,924,999,999,0.3305,0.30386269,2,13.4247,1946-09-29,0,0,FALSE
whitefr01,11,160,2324,999,999,0.3829,0.29261294,5,17.3123,1990-09-30,0,0,FALSE
renteed01,10,140,2152,999,999,0.3981,0.34303557,5,15.3945,2011-09-28,0,0,FALSE
tennefr02,1,22,1994,999,4.5,0.3583,0.37130810,0,17.3178,1911-10-07,0,0,FALSE
veachbo01,0,64,1821,0.28,4.5,0.4420,0.36961296,0,13.0795,1925-10-02,0,0,FALSE
winfida01,20,465,2973,999,999,0.4745,0.35262190,12,22.2986,1995-10-01,0,0,TRUE
tebbebi01,3,38,1162,999,999,0.3583,0.34129119,3,16.0055,1952-09-14,0,0,FALSE
tudorjo01,1,0,289,0.2621538461538461,3.3807692307692303,0.1823,0.18905608,0,11.0849,1990-09-13,50,0,FALSE
rogerst01,1,0,406,0.25184615384615383,3.3153846153846156,0.1521,0.19491485,3,11.8438,1985-05-19,129,0,FALSE
richepe01,0,1,446,0.22406666666666666,3.150666666666667,0.1785,0.17208061,2,12.4000,1974-09-02,22,0,FALSE
summech01,0,54,698,999,999,0.4252,0.35031472,0,10.4164,1984-09-30,0,0,FALSE
richmle01,0,3,281,999,3.768333333333333,0.3340,0.28947395,0,7.0247,1886-10-04,161,0,FALSE
robinbi02,0,166,1472,999,999,0.4381,0.29965895,0,16.6822,1983-05-23,0,0,FALSE
severha01,0,17,1390,999,999,0.3673,0.34212773,0,15.3753,1926-09-25,0,0,FALSE
rogerke01,5,0,763,0.2689047619047619,4.270476190476192,0.1818,0.18572629,3,19.4548,2008-09-14,36,0,FALSE
schaege01,0,9,1150,0.495,27,0.3203,0.31912833,0,16.5644,1918-04-25,0,0,FALSE
sislege01,16,102,2055,0.12428571428571429,1.19,0.4682,0.37919654,0,15.2466,1930-09-22,9,0,TRUE
stantmi01,0,0,277,0.2745,5.33125,0.2500,0.25000000,0,10.0904,1985-08-08,0,0,FALSE
sweenmi01,1,215,1454,999,999,0.4857,0.36556544,4,15.0904,2010-10-03,0,0,FALSE
smithea02,3,46,860,999,999,0.4315,0.37430598,0,11.4384,1930-09-28,0,0,FALSE
stiebda01,2,0,454,0.24731249999999996,3.7525,0.0000,0.00000000,7,19.2548,1998-09-25,103,0,FALSE
whiteea01,2,4,548,0.27352941176470597,4.387647058823529,0.2424,0.26061888,0,16.0521,1939-09-30,226,0,FALSE
zahnge01,1,0,304,0.27235714285714285,4.449285714285714,0.1395,0.13954548,0,11.9562,1985-08-14,79,0,FALSE
richajr01,0,10,239,0.2292,4.294,0.2518,0.17647059,1,8.8630,1980-07-14,76,0,FALSE
rivermi01,1,61,1468,999,999,0.3965,0.32728495,1,14.1671,1984-09-30,0,0,FALSE
seguida01,0,139,1456,999,999,0.4425,0.35911587,0,14.3479,2004-09-08,0,0,FALSE
tartada01,0,262,1406,999,999,0.4959,0.36832195,1,12.5890,1997-04-07,0,0,FALSE
wanerll01,4,27,1993,999,999,0.3933,0.35349228,0,18.4438,1945-09-16,0,0,TRUE
whitewi01,0,1,408,999,2.8550000000000004,0.2138,0.21826425,0,8.9644,1886-07-05,394,0,FALSE
yastrca01,16,452,3308,999,999,0.4620,0.37945345,14,22.4904,1983-10-02,0,0,TRUE
robinwi01,0,18,1371,999,999,0.3460,0.31570159,0,16.4548,1902-09-29,0,0,TRUE
scottev01,2,20,1654,999,999,0.3151,0.28140376,0,12.2932,1926-07-27,0,0,FALSE
reisepe01,3,58,861,999,999,0.4497,0.37983471,2,11.9589,1952-07-05,0,0,FALSE
yountro01,12,251,2856,999,999,0.4297,0.34219844,3,19.5096,1993-10-03,0,0,TRUE
ryanmi02,0,28,636,999,999,0.2802,0.25203648,0,9.9425,1974-09-10,0,2.3333333333333335,FALSE
wheatza01,11,132,2410,999,999,0.4503,0.36723274,0,18.0384,1927-09-21,0,0,TRUE
woodke02,1,7,449,0.2230666666666667,3.9986666666666664,0.2486,0.19552766,1,14.1096,2012-05-18,11,0,FALSE
puhlte01,0,62,1531,999,999,0.3883,0.34894860,0,13.8877,1991-05-29,0,0,FALSE
rueteki01,0,0,349,0.27442857142857147,4.12,0.1672,0.18654459,0,12.0685,2005-07-29,4,0,FALSE
whitero01,0,160,1881,999,999,0.4038,0.36006251,1,14.0630,1979-09-27,0,0,FALSE
rixeyep01,4,3,694,0.2690476190476191,3.237619047619048,0.2240,0.22088543,0,21.1370,1933-08-05,290,0,TRUE
siebeso01,0,12,405,0.2522,3.6393333333333335,0.2697,0.20434783,1,11.4219,1975-09-25,67,0,FALSE
vandejo01,6,1,382,0.24846153846153846,4.705384615384616,0.1796,0.19972388,3,14.0493,1951-05-07,131,0,FALSE
whiteso99,0,0,0,999,999,0.0000,0.00000000,0,0.0000,2022-12-06,0,0,TRUE
riceji01,10,382,2089,999,999,0.5020,0.35192754,7,14.9671,1989-08-03,0,0,TRUE
ricesa01,1,34,2404,0.22,2.475,0.4267,0.37386624,0,19.1288,1934-09-18,1,0,TRUE
schaapa01,0,57,1128,999,999,0.3443,0.34125640,0,9.8795,1974-07-19,0,0,FALSE
reardje01,3,0,880,0.2399444444444445,3.2938888888888886,0.1053,0.10346647,2,14.7014,1994-05-04,0,0,FALSE
scottto01,0,17,991,999,999,0.3271,0.29735967,0,11.0630,1984-09-21,0,0,FALSE
walkeha01,0,10,807,999,999,0.3833,0.35756118,2,14.9068,1955-08-19,0,0,FALSE
rickebr01,0,3,120,999,999,0.3236,0.30400000,0,9.1973,1914-08-25,0,0,TRUE
selkige01,0,108,846,999,999,0.4828,0.39981820,2,8.1315,1942-09-27,0,0,FALSE
stoveha01,0,122,1501,999,13.5,0.4617,0.36165244,0,13.2521,1893-07-29,0,0,FALSE
tennefr01,0,0,6,999,3.396666666666667,0.0870,0.08696049,0,0.1973,1884-08-28,6,0,FALSE
willidi02,0,70,1023,999,999,0.3917,0.31183701,0,13.3205,1964-10-01,0,0,TRUE
sadecra01,0,5,587,0.26595454545454544,3.685909090909092,0.2471,0.21882690,0,16.9397,1977-04-23,85,0,FALSE
seleefr99,0,0,0,999,999,0.0000,0.00000000,0,0.0000,2022-12-06,0,0,TRUE
tidrodi01,0,0,620,0.2702,4.415333333333334,0.0947,0.12244960,0,12.0603,1984-05-07,32,0,FALSE
whitalo01,10,244,2390,999,999,0.4260,0.36302890,4,18.0712,1995-10-01,0,0,FALSE
ryanno01,2,2,807,0.20877777777777784,3.6940740740740745,0.1338,0.14798212,5,27.0493,1993-09-22,222,0,TRUE
willivi01,1,1,531,999,2.681538461538462,0.1862,0.21302152,0,12.3836,1910-09-05,388,0,TRUE
reuscri01,4,4,579,0.26919047619047615,3.4942857142857147,0.2170,0.20188371,3,18.8521,1991-04-22,102,0,FALSE
